1993   1  0 2177 99 99 999 999 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 9999999. 999.9 9999. 999.9 999.9 9.999 99.99 9999999. 999.9 9999. 999.9 999.9 9.999 999.99 999.99 999.9 20  63    -9   54 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 118.3  -0.3   -17    36 99.9
1993   1  1 2177 99 99 999 999 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 9999999. 999.9 9999. 999.9 999.9 9.999 99.99 9999999. 999.9 9999. 999.9 999.9 9.999 999.99 999.99 999.9 20  63    -2   47 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 118.3  -0.2    -2    44 99.9
1993   1  2 2177 99 99 999 999 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 9999999. 999.9 9999. 999.9 999.9 9.999 99.99 9999999. 999.9 9999. 999.9 999.9 9.999 999.99 999.99 999.9 20  63     6   52 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 118.3   0.2     0    52 99.9
1993   1  3 2177 99 99 999 999 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 9999999. 999.9 9999. 999.9 999.9 9.999 99.99 9999999. 999.9 9999. 999.9 999.9 9.999 999.99 999.99 999.9 33  63    19   91 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  18 118.3   0.3     0    90 99.9
1993   1  4 2177 99 99 999 999 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 9999999. 999.9 9999. 999.9 999.9 9.999 99.99 9999999. 999.9 9999. 999.9 999.9 9.999 999.99 999.99 999.9 33  63     8   44 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  18 118.3  -0.3    -2    41 99.9
1993   1  5 2177 99 99 999 999 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 9999999. 999.9 9999. 999.9 999.9 9.999 99.99 9999999. 999.9 9999. 999.9 999.9 9.999 999.99 999.99 999.9 33  63     5   60 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  18 118.3  -0.0   -16    42 99.9
1993   1  6 2177 99 99 999 999 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 9999999. 999.9 9999. 999.9 999.9 9.999 99.99 9999999. 999.9 9999. 999.9 999.9 9.999 999.99 999.99 999.9 30  63    -3  104 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  15 118.3  -0.2   -50    53 99.9
1993   1  7 2177 99 99 999 999 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 9999999. 999.9 9999. 999.9 999.9 9.999 99.99 9999999. 999.9 9999. 999.9 999.9 9.999 999.99 999.99 999.9 30  63     1  304 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  15 118.3   0.6  -188   116 99.9
1993   1  8 2177 99 99 999 999 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 9999999. 999.9 9999. 999.9 999.9 9.999 99.99 9999999. 999.9 9999. 999.9 999.9 9.999 999.99 999.99 999.9 30  63     2  209 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  15 118.3   0.7  -133    75 99.9
1993   1  9 2177 99 99 999 999 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 999.9 9999999. 999.9 9999. 999.9 999.9 9.999 99.99 9999999. 999.9 9999. 999.9 999.9 9.999 999.99 999.99 999.9 20  63     4  105 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 118.3   0.1   -37    67 99.9
